TIME,DJIA
"December-29,2011",12287.04
"December-30,2011",12217.56
"January-03,2012",12397.38
"January-04,2012",12418.42
"January-05,2012",12415.7
"January-06,2012",12359.92
"January-09,2012",12392.69
"January-10,2012",12462.47
"January-11,2012",12449.45
"January-12,2012",12471.02
"January-13,2012",12422.06
"January-17,2012",12482.07
"January-18,2012",12578.95
"January-19,2012",12623.98
"January-20,2012",12720.48
"January-23,2012",12708.82
"January-24,2012",12675.75
"January-25,2012",12756.96
"January-26,2012",12734.63
"January-27,2012",12660.46
"January-30,2012",12653.72
"January-31,2012",12632.91
"February-01,2012",12716.46
"February-02,2012",12705.41
"February-03,2012",12862.23
"February-06,2012",12845.13
"February-07,2012",12878.2
"February-08,2012",12883.95
"February-09,2012",12890.46
"February-10,2012",12801.23
"February-13,2012",12874.04
"February-14,2012",12878.28
"February-15,2012",12780.95
"February-16,2012",12904.08
"February-17,2012",12949.87
"February-21,2012",12965.69
"February-22,2012",12938.67
"February-23,2012",12984.69
"February-24,2012",12982.95
"February-27,2012",12981.51
"February-28,2012",13005.12
"February-29,2012",12952.07
"March-01,2012",12980.3
"March-02,2012",12977.57
"March-05,2012",12962.81
"March-06,2012",12759.15
"March-07,2012",12837.33
"March-08,2012",12907.94
"March-09,2012",12922.02
"March-12,2012",12959.71
"March-13,2012",13177.68
"March-14,2012",13194.1
"March-15,2012",13252.76
"March-16,2012",13232.62
"March-19,2012",13239.13
"March-20,2012",13170.19
"March-21,2012",13124.62
"March-22,2012",13046.14
"March-23,2012",13080.73
"March-26,2012",13241.63
"March-27,2012",13197.73
"March-28,2012",13126.21
"March-29,2012",13145.82
"March-30,2012",13212.04
"April-02,2012",13264.49
"April-03,2012",13199.55
"April-04,2012",13074.75
"April-05,2012",13060.14
"April-09,2012",12929.59
"April-10,2012",12715.93
"April-11,2012",12805.39
"April-12,2012",12986.58
"April-13,2012",12849.59
"April-16,2012",12921.41
"April-17,2012",13115.54
"April-18,2012",13032.75
"April-19,2012",12964.1
"April-20,2012",13029.26
"April-23,2012",12927.17
"April-24,2012",13001.56
"April-25,2012",13090.72
"April-26,2012",13204.62
"April-27,2012",13228.31
"April-30,2012",13213.63
"May-01,2012",13279.32
"May-02,2012",13268.57
"May-03,2012",13206.59
"May-04,2012",13038.27
"May-07,2012",13008.53
"May-08,2012",12932.09
"May-09,2012",12835.06
"May-10,2012",12855.04
"May-11,2012",12820.6
"May-14,2012",12695.35
"May-15,2012",12632
"May-16,2012",12598.55
"May-17,2012",12442.49
"May-18,2012",12369.38
"May-21,2012",12504.48
"May-22,2012",12502.81
"May-23,2012",12496.15
"May-24,2012",12529.75
"May-25,2012",12454.83
"May-29,2012",12580.69
"May-30,2012",12419.86
"May-31,2012",12393.45
"June-01,2012",12118.57
"June-04,2012",12101.46
"June-05,2012",12127.95
"June-06,2012",12414.79
"June-07,2012",12460.96
"June-08,2012",12554.2
"June-11,2012",12411.23
"June-12,2012",12573.8
"June-13,2012",12496.38
"June-14,2012",12651.91
"June-15,2012",12767.17
"June-18,2012",12741.82
"June-19,2012",12837.33
"June-20,2012",12824.39
"June-21,2012",12573.57
"June-22,2012",12640.78
"June-25,2012",12502.66
"June-26,2012",12534.67
"June-27,2012",12627.01
"June-28,2012",12602.26
"June-29,2012",12880.09
"July-02,2012",12871.39
"July-03,2012",12943.66
"July-05,2012",12896.67
"July-06,2012",12772.47
"July-09,2012",12736.29
"July-10,2012",12653.12
"July-11,2012",12604.53
"July-12,2012",12573.27
"July-13,2012",12777.09
"July-16,2012",12727.21
"July-17,2012",12805.54
"July-18,2012",12908.7
"July-19,2012",12943.36
"July-20,2012",12822.57
"July-23,2012",12721.46
"July-24,2012",12617.32
"July-25,2012",12676.05
"July-26,2012",12887.93
"July-27,2012",13075.66
"July-30,2012",13073.01
"July-31,2012",13008.68
"August-01,2012",12976.13
"August-02,2012",12878.88
"August-03,2012",13096.17
"August-06,2012",13117.51
"August-07,2012",13168.6
"August-08,2012",13175.64
"August-09,2012",13165.19
"August-10,2012",13207.95
"August-13,2012",13169.43
"August-14,2012",13172.14
"August-15,2012",13164.78
"August-16,2012",13250.11
"August-17,2012",13275.2
"August-20,2012",13271.64
"August-21,2012",13203.58
"August-22,2012",13172.76
"August-23,2012",13057.46
"August-24,2012",13157.97
"August-27,2012",13124.67
"August-28,2012",13102.99
"August-29,2012",13107.48
"August-30,2012",13000.71
"August-31,2012",13090.84
"September-04,2012",13035.94
"September-05,2012",13047.48
"September-06,2012",13292
"September-07,2012",13306.64
"September-10,2012",13254.29
"September-11,2012",13323.36
"September-12,2012",13333.35
"September-13,2012",13539.86
"September-14,2012",13593.37
"September-17,2012",13553.1
"September-18,2012",13564.64
"September-19,2012",13577.96
"September-20,2012",13596.93
"September-21,2012",13579.47
"September-24,2012",13558.92
"September-25,2012",13457.55
"September-26,2012",13413.51
"September-27,2012",13485.97
"September-28,2012",13437.13
"October-01,2012",13515.11
"October-02,2012",13482.36
"October-03,2012",13494.61
"October-04,2012",13575.36
"October-05,2012",13610.15
"October-08,2012",13583.65
"October-09,2012",13473.53
"October-10,2012",13344.97
"October-11,2012",13326.39
"October-12,2012",13328.85
"October-15,2012",13424.23
"October-16,2012",13551.78
"October-17,2012",13557
"October-18,2012",13548.94
"October-19,2012",13343.51
"October-22,2012",13345.89
"October-23,2012",13102.53
"October-24,2012",13077.34
"October-25,2012",13103.68
"October-26,2012",13107.21
"October-31,2012",13096.46
"November-01,2012",13232.62
"November-02,2012",13093.16
"November-05,2012",13112.44
"November-06,2012",13245.68
"November-07,2012",12932.73
"November-08,2012",12811.32
"November-09,2012",12815.39
"November-12,2012",12815.08
"November-13,2012",12756.18
"November-14,2012",12570.95
"November-15,2012",12542.38
"November-16,2012",12588.31
"November-19,2012",12795.96
"November-20,2012",12788.51
"November-21,2012",12836.89
"November-23,2012",13009.68
"November-26,2012",12967.37
"November-27,2012",12878.13
"November-28,2012",12985.11
"November-29,2012",13021.82
"November-30,2012",13025.58
"December-03,2012",12965.6
"December-04,2012",12951.78
"December-05,2012",13034.49
"December-06,2012",13074.04
"December-07,2012",13155.13
"December-10,2012",13169.88
"December-11,2012",13248.44
"December-12,2012",13245.45
"December-13,2012",13170.72
"December-14,2012",13135.01
"December-17,2012",13235.39
"December-18,2012",13350.96
"December-19,2012",13251.97
"December-20,2012",13311.72
"December-21,2012",13190.84
"December-24,2012",13139.08
"December-26,2012",13114.59
"December-27,2012",13096.31
"December-28,2012",12938.11
"December-31,2012",13104.14
"January-02,2013",13412.55
"January-03,2013",13391.36
"January-04,2013",13435.21
"January-07,2013",13384.29
"January-08,2013",13328.85
"January-09,2013",13390.51
"January-10,2013",13471.22
"January-11,2013",13488.43
"January-14,2013",13507.32
"January-15,2013",13534.89
"January-16,2013",13511.23
"January-17,2013",13596.02
"January-18,2013",13649.7
"January-22,2013",13712.21
"January-23,2013",13779.33
"January-24,2013",13825.33
"January-25,2013",13895.98
"January-28,2013",13881.93
"January-29,2013",13954.42
"January-30,2013",13910.42
"January-31,2013",13860.58
"February-01,2013",14009.79
"February-04,2013",13880.08
"February-05,2013",13979.3
"February-06,2013",13986.52
"February-07,2013",13944.05
"February-08,2013",13992.97
"February-11,2013",13971.24
"February-12,2013",14018.7
"February-13,2013",13982.91
"February-14,2013",13973.39
"February-15,2013",13981.76
"February-19,2013",14035.67
"February-20,2013",13927.54
"February-21,2013",13880.62
"February-22,2013",14000.57
"February-25,2013",13784.17
"February-26,2013",13900.13
"February-27,2013",14075.37
"February-28,2013",14054.49
"March-01,2013",14089.66
"March-04,2013",14127.82
"March-05,2013",14253.77
"March-06,2013",14296.24
"March-07,2013",14329.49
"March-08,2013",14397.07
"March-11,2013",14447.29
"March-12,2013",14450.06
"March-13,2013",14455.28
"March-14,2013",14539.14
"March-15,2013",14514.11
"March-18,2013",14452.06
"March-19,2013",14455.82
"March-20,2013",14511.73
"March-21,2013",14421.49
"March-22,2013",14512.03
"March-25,2013",14447.75
"March-26,2013",14559.65
"March-27,2013",14526.16
"March-28,2013",14578.54
"April-01,2013",14572.85
"April-02,2013",14662.01
"April-03,2013",14550.35
"April-04,2013",14606.11
"April-05,2013",14565.25
"April-08,2013",14613.48
"April-09,2013",14673.46
"April-10,2013",14802.24
"April-11,2013",14865.14
"April-12,2013",14865.06
"April-15,2013",14599.2
"April-16,2013",14756.78
"April-17,2013",14618.59
"April-18,2013",14537.14
"April-19,2013",14547.51
"April-22,2013",14567.17
"April-23,2013",14719.46
"April-24,2013",14676.3
"April-25,2013",14700.8
"April-26,2013",14712.55
"April-29,2013",14818.75
"April-30,2013",14839.8
"May-01,2013",14700.95
"May-02,2013",14831.58
"May-03,2013",14973.96
"May-06,2013",14968.89
"May-07,2013",15056.2
"May-08,2013",15105.12
"May-09,2013",15082.62
"May-10,2013",15118.49
"May-13,2013",15091.68
"May-14,2013",15215.25
"May-15,2013",15275.69
"May-16,2013",15233.22
"May-17,2013",15354.4
"May-20,2013",15335.28
"May-21,2013",15387.58
"May-22,2013",15307.17
"May-23,2013",15294.5
"May-24,2013",15303.1
"May-28,2013",15409.39
"May-29,2013",15302.8
"May-30,2013",15324.53
"May-31,2013",15115.57
"June-03,2013",15254.03
"June-04,2013",15177.54
"June-05,2013",14960.59
"June-06,2013",15040.62
"June-07,2013",15248.12
"June-10,2013",15238.59
"June-11,2013",15122.02
"June-12,2013",14995.23
"June-13,2013",15176.08
"June-14,2013",15070.18
"June-17,2013",15179.85
"June-18,2013",15318.23
"June-19,2013",15112.19
"June-20,2013",14758.32
"June-21,2013",14799.4
"June-24,2013",14659.56
"June-25,2013",14760.31
"June-26,2013",14910.14
"June-27,2013",15024.49
"June-28,2013",14909.6
"July-01,2013",14974.96
"July-02,2013",14932.41
"July-03,2013",14988.55
"July-05,2013",15135.84
"July-08,2013",15224.69
"July-09,2013",15300.34
"July-10,2013",15291.66
"July-11,2013",15460.92
"July-12,2013",15464.3
"July-15,2013",15484.26
"July-16,2013",15451.85
"July-17,2013",15470.52
"July-18,2013",15548.54
"July-19,2013",15543.74
"July-22,2013",15545.55
"July-23,2013",15567.74
"July-24,2013",15542.24
"July-25,2013",15555.61
"July-26,2013",15558.83
"July-29,2013",15521.97
"July-30,2013",15520.59
"July-31,2013",15499.54
"August-01,2013",15628.02
"August-02,2013",15658.36
"August-05,2013",15612.13
"August-06,2013",15518.74
"August-07,2013",15470.67
"August-08,2013",15498.32
"August-09,2013",15425.51
"August-12,2013",15419.68
"August-13,2013",15451.01
"August-14,2013",15337.66
"August-15,2013",15112.19
"August-16,2013",15081.47
"August-19,2013",15010.74
"August-20,2013",15002.99
"August-21,2013",14897.55
"August-22,2013",14963.74
"August-23,2013",15010.51
"August-26,2013",14946.46
"August-27,2013",14776.13
"August-28,2013",14824.51
"August-29,2013",14840.95
"August-30,2013",14810.31
"September-03,2013",14833.96
"September-04,2013",14930.87
"September-05,2013",14937.48
"September-06,2013",14922.5
"September-09,2013",15063.12
"September-10,2013",15191.06
"September-11,2013",15326.6
"September-12,2013",15300.64
"September-13,2013",15376.06
"September-16,2013",15494.78
"September-17,2013",15529.73
"September-18,2013",15676.94
"September-19,2013",15636.55
"September-20,2013",15451.09
"September-23,2013",15401.38
"September-24,2013",15334.59
"September-25,2013",15273.26
"September-26,2013",15328.3
"September-27,2013",15258.24
"September-30,2013",15129.67
"October-01,2013",15191.7
"October-02,2013",15133.14
"October-03,2013",14996.48
"October-04,2013",15072.58
"October-07,2013",14936.24
"October-08,2013",14776.53
"October-09,2013",14802.98
"October-10,2013",15126.07
"October-11,2013",15237.11
"October-14,2013",15301.26
"October-15,2013",15168.01
"October-16,2013",15373.83
"October-17,2013",15371.65
"October-18,2013",15399.65
"October-21,2013",15392.2
"October-22,2013",15467.66
"October-23,2013",15413.33
"October-24,2013",15509.21
"October-25,2013",15570.28
"October-28,2013",15568.93
"October-29,2013",15680.35
"October-30,2013",15618.76
"October-31,2013",15545.75
"November-01,2013",15615.55
"November-04,2013",15639.12
"November-05,2013",15618.22
"November-06,2013",15746.88
"November-07,2013",15593.98
"November-08,2013",15761.78
"November-11,2013",15783.1
"November-12,2013",15750.67
"November-13,2013",15821.63
"November-14,2013",15876.22
"November-15,2013",15961.7
"November-18,2013",15976.02
"November-19,2013",15967.03
"November-20,2013",15900.82
"November-21,2013",16009.99
"November-22,2013",16064.77
"November-25,2013",16072.54
"November-26,2013",16072.8
"November-27,2013",16097.33
"November-29,2013",16086.41
"December-02,2013",16008.77
"December-03,2013",15914.62
"December-04,2013",15889.77
"December-05,2013",15821.51
"December-06,2013",16020.2
"December-09,2013",16025.53
"December-10,2013",15973.13
"December-11,2013",15843.53
"December-12,2013",15739.43
"December-13,2013",15755.36
"December-16,2013",15884.57
"December-17,2013",15875.26
"December-18,2013",16167.97
"December-19,2013",16179.08
"December-20,2013",16221.14
"December-23,2013",16294.61
"December-24,2013",16357.55
"December-26,2013",16479.88
"December-27,2013",16478.41
"December-30,2013",16504.29
"December-31,2013",16576.66
"January-02,2014",16441.35
"January-03,2014",16469.99
"January-06,2014",16425.1
"January-07,2014",16530.94
"January-08,2014",16462.74
"January-09,2014",16444.76
"January-10,2014",16437.05
"January-13,2014",16257.94
"January-14,2014",16373.86
"January-15,2014",16481.94
"January-16,2014",16417.01
"January-17,2014",16458.56
"January-21,2014",16414.44
"January-22,2014",16373.34
"January-23,2014",16197.35
"January-24,2014",15879.11
"January-27,2014",15837.88
"January-28,2014",15928.56
"January-29,2014",15738.79
"January-30,2014",15848.61
"January-31,2014",15698.85
"February-03,2014",15372.8
"February-04,2014",15445.24
"February-05,2014",15440.23
"February-06,2014",15628.53
"February-07,2014",15794.08
"February-10,2014",15801.79
"February-11,2014",15994.77
"February-12,2014",15963.94
"February-13,2014",16027.59
"February-14,2014",16154.39
"February-18,2014",16130.4
"February-19,2014",16040.56
"February-20,2014",16133.23
"February-21,2014",16103.3
"February-24,2014",16207.14
"February-25,2014",16179.66
"February-26,2014",16198.41
"February-27,2014",16272.65
"February-28,2014",16321.71
"March-03,2014",16168.03
"March-04,2014",16395.88
"March-05,2014",16360.18
"March-06,2014",16421.89
"March-07,2014",16452.72
"March-10,2014",16418.68
"March-11,2014",16351.25
"March-12,2014",16340.08
"March-13,2014",16108.89
"March-14,2014",16065.67
"March-17,2014",16247.22
"March-18,2014",16336.19
"March-19,2014",16222.17
"March-20,2014",16331.05
"March-21,2014",16302.77
"March-24,2014",16276.69
"March-25,2014",16367.88
"March-26,2014",16268.99
"March-27,2014",16264.23
"March-28,2014",16323.06
"March-31,2014",16457.66
"April-01,2014",16532.61
"April-02,2014",16573
"April-03,2014",16572.55
"April-04,2014",16412.71
"April-07,2014",16245.87
"April-08,2014",16256.14
"April-09,2014",16437.18
"April-10,2014",16170.22
"April-11,2014",16026.75
"April-14,2014",16173.24
"April-15,2014",16262.56
"April-16,2014",16424.85
"April-17,2014",16408.54
"April-21,2014",16449.25
"April-22,2014",16514.37
"April-23,2014",16501.65
"April-24,2014",16501.65
"April-25,2014",16361.46
"April-28,2014",16448.74
"April-29,2014",16535.37
"April-30,2014",16580.84
"May-01,2014",16558.87
"May-02,2014",16512.89
"May-05,2014",16530.55
"May-06,2014",16401.02
"May-07,2014",16518.54
"May-08,2014",16550.97
"May-09,2014",16583.34
"May-12,2014",16695.47
"May-13,2014",16715.44
"May-14,2014",16613.97
"May-15,2014",16446.81
"May-16,2014",16491.31
"May-19,2014",16511.86
"May-20,2014",16374.31
"May-21,2014",16533.06
"May-22,2014",16543.08
"May-23,2014",16606.27
"May-27,2014",16675.5
"May-28,2014",16633.18
"May-29,2014",16698.74
"May-30,2014",16717.17
"June-02,2014",16743.63
"June-03,2014",16722.34
"June-04,2014",16737.53
"June-05,2014",16836.11
"June-06,2014",16924.28
"June-09,2014",16943.1
"June-10,2014",16945.92
"June-11,2014",16843.88
"June-12,2014",16734.19
"June-13,2014",16775.74
"June-16,2014",16781.01
"June-17,2014",16808.49
"June-18,2014",16906.62
"June-19,2014",16921.46
"June-20,2014",16947.08
"June-23,2014",16937.26
"June-24,2014",16818.13
"June-25,2014",16867.51
"June-26,2014",16846.13
"June-27,2014",16851.84
"June-30,2014",16826.6
"July-01,2014",16956.07
"July-02,2014",16976.24
"July-03,2014",17068.26
"July-07,2014",17024.21
"July-08,2014",16906.62
"July-09,2014",16985.61
"July-10,2014",16915.07
"July-11,2014",16943.81
"July-14,2014",17055.42
"July-15,2014",17060.68
"July-16,2014",17138.2
"July-17,2014",16976.81
"July-18,2014",17100.18
"July-21,2014",17051.73
"July-22,2014",17113.54
"July-23,2014",17086.63
"July-24,2014",17083.8
"July-25,2014",16960.57
"July-28,2014",16982.59
"July-29,2014",16912.11
"July-30,2014",16880.36
"July-31,2014",16563.3
"August-01,2014",16493.37
"August-04,2014",16569.28
"August-05,2014",16429.47
"August-06,2014",16443.34
"August-07,2014",16368.27
"August-08,2014",16553.93
"August-11,2014",16569.98
"August-12,2014",16560.54
"August-13,2014",16651.8
"August-14,2014",16713.58
"August-15,2014",16662.91
"August-18,2014",16838.74
"August-19,2014",16919.59
"August-20,2014",16979.13
"August-21,2014",17039.49
"August-22,2014",17001.22
"August-25,2014",17076.87
"August-26,2014",17106.7
"August-27,2014",17122.01
"August-28,2014",17079.57
"August-29,2014",17098.45
"September-02,2014",17067.56
"September-03,2014",17078.28
"September-04,2014",17069.58
"September-05,2014",17137.36
"September-08,2014",17111.42
"September-09,2014",17013.87
"September-10,2014",17068.71
"September-11,2014",17049
"September-12,2014",16987.51
"September-15,2014",17031.14
"September-16,2014",17131.97
"September-17,2014",17156.85
"September-18,2014",17265.99
"September-19,2014",17279.74
"September-22,2014",17172.68
"September-23,2014",17055.87
"September-24,2014",17210.06
"September-25,2014",16945.8
"September-26,2014",17113.15
"September-29,2014",17071.22
"September-30,2014",17042.9
"October-01,2014",16804.71
"October-02,2014",16801.05
"October-03,2014",17009.69
"October-06,2014",16991.91
"October-07,2014",16719.39
"October-08,2014",16994.22
"October-09,2014",16659.25
"October-10,2014",16544.1
"October-13,2014",16321.07
"October-14,2014",16315.19
"October-15,2014",16141.74
"October-16,2014",16117.24
"October-17,2014",16380.41
"October-20,2014",16399.67
"October-21,2014",16614.81
"October-22,2014",16461.32
"October-23,2014",16677.9
"October-24,2014",16805.41
"October-27,2014",16817.94
"October-28,2014",17005.75
"October-29,2014",16974.31
"October-30,2014",17195.42
"October-31,2014",17390.52
"November-03,2014",17366.24
"November-04,2014",17383.84
"November-05,2014",17484.53
"November-06,2014",17554.47
"November-07,2014",17573.93
"November-10,2014",17613.74
"November-11,2014",17614.9
"November-12,2014",17612.2
"November-13,2014",17652.79
"November-14,2014",17634.74
"November-17,2014",17647.75
"November-18,2014",17687.82
"November-19,2014",17685.73
"November-20,2014",17719
"November-21,2014",17810.06
"November-24,2014",17817.9
"November-25,2014",17814.94
"November-26,2014",17827.75
"November-28,2014",17828.24
"December-01,2014",17776.8
"December-02,2014",17879.55
"December-03,2014",17912.62
"December-04,2014",17900.1
"December-05,2014",17958.79
"December-08,2014",17852.48
"December-09,2014",17801.2
"December-10,2014",17533.15
"December-11,2014",17596.34
"December-12,2014",17280.83
"December-15,2014",17180.84
"December-16,2014",17068.87
"December-17,2014",17356.87
"December-18,2014",17778.15
"December-19,2014",17804.8
"December-22,2014",17959.44
"December-23,2014",18024.17
"December-24,2014",18030.21
"December-26,2014",18053.71
"December-29,2014",18038.23
"December-30,2014",17983.07
"December-31,2014",17823.07
"January-02,2015",17832.99
"January-05,2015",17501.65
"January-06,2015",17371.64
"January-07,2015",17584.52
"January-08,2015",17907.87
"January-09,2015",17737.37
"January-12,2015",17640.84
"January-13,2015",17613.68
"January-14,2015",17427.09
"January-15,2015",17320.71
"January-16,2015",17511.57
"January-20,2015",17515.23
"January-21,2015",17554.28
"January-22,2015",17813.98
"January-23,2015",17672.6
"January-26,2015",17678.7
"January-27,2015",17387.21
"January-28,2015",17191.37
"January-29,2015",17416.85
"January-30,2015",17164.95
"February-02,2015",17361.04
"February-03,2015",17666.4
"February-04,2015",17673.02
"February-05,2015",17884.88
"February-06,2015",17824.29
"February-09,2015",17729.21
"February-10,2015",17868.76
"February-11,2015",17862.14
"February-12,2015",17972.38
"February-13,2015",18019.35
"February-17,2015",18047.58
"February-18,2015",18029.85
"February-19,2015",17985.77
"February-20,2015",18140.44
"February-23,2015",18116.84
"February-24,2015",18209.19
"February-25,2015",18224.57
"February-26,2015",18214.42
"February-27,2015",18132.7
"March-02,2015",18288.63
"March-03,2015",18203.37
"March-04,2015",18096.9
"March-05,2015",18135.72
"March-06,2015",17856.78
"March-09,2015",17995.72
"March-10,2015",17662.94
"March-11,2015",17635.39
"March-12,2015",17895.22
"March-13,2015",17749.31
"March-16,2015",17977.42
"March-17,2015",17849.08
"March-18,2015",18076.19
"March-19,2015",17959.03
"March-20,2015",18127.65
"March-23,2015",18116.04
"March-24,2015",18011.14
"March-25,2015",17718.54
"March-26,2015",17678.23
"March-27,2015",17712.66
"March-30,2015",17976.31
"March-31,2015",17776.12
"April-01,2015",17698.18
"April-02,2015",17763.24
"April-06,2015",17880.85
"April-07,2015",17875.42
"April-08,2015",17902.51
"April-09,2015",17958.73
"April-10,2015",18057.65
"April-13,2015",17977.04
"April-14,2015",18036.7
"April-15,2015",18112.61
"April-16,2015",18105.77
"April-17,2015",17826.3
"April-20,2015",18034.93
"April-21,2015",17949.59
"April-22,2015",18038.27
"April-23,2015",18058.69
"April-24,2015",18080.14
"April-27,2015",18037.97
"April-28,2015",18110.14
"April-29,2015",18035.53
"April-30,2015",17840.52
"May-01,2015",18024.06
"May-04,2015",18070.4
"May-05,2015",17928.2
"May-06,2015",17841.98
"May-07,2015",17924.06
"May-08,2015",18191.11
"May-11,2015",18105.17
"May-12,2015",18068.23
"May-13,2015",18060.49
"May-14,2015",18252.24
"May-15,2015",18272.56
"May-18,2015",18298.88
"May-19,2015",18312.39
"May-20,2015",18285.4
"May-21,2015",18285.74
"May-22,2015",18232.02
"May-26,2015",18041.54
"May-27,2015",18162.99
"May-28,2015",18126.12
"May-29,2015",18010.68
"June-01,2015",18040.37
"June-02,2015",18011.94
"June-03,2015",18076.27
"June-04,2015",17905.58
"June-05,2015",17849.46
"June-08,2015",17766.55
"June-09,2015",17764.04
"June-10,2015",18000.4
"June-11,2015",18039.37
"June-12,2015",17898.84
"June-15,2015",17791.17
"June-16,2015",17904.48
"June-17,2015",17935.74
"June-18,2015",18115.84
"June-19,2015",18015.95
"June-22,2015",18119.78
"June-23,2015",18144.07
"June-24,2015",17966.07
"June-25,2015",17890.36
"June-26,2015",17946.68
"June-29,2015",17596.35
"June-30,2015",17619.51
"July-01,2015",17757.91
"July-02,2015",17730.11
"July-06,2015",17683.58
"July-07,2015",17776.91
"July-08,2015",17515.42
"July-09,2015",17548.62
"July-10,2015",17760.41
"July-13,2015",17977.68
"July-14,2015",18053.58
"July-15,2015",18050.17
"July-16,2015",18120.25
"July-17,2015",18086.45
"July-20,2015",18100.41
"July-21,2015",17919.29
"July-22,2015",17851.04
"July-23,2015",17731.92
"July-24,2015",17568.53
"July-27,2015",17440.59
"July-28,2015",17630.27
"July-29,2015",17751.39
"July-30,2015",17745.98
"July-31,2015",17689.86
"August-03,2015",17598.2
"August-04,2015",17550.69
"August-05,2015",17540.47
"August-06,2015",17419.75
"August-07,2015",17373.38
"August-10,2015",17615.17
"August-11,2015",17402.84
"August-12,2015",17402.51
"August-13,2015",17408.25
"August-14,2015",17477.4
"August-17,2015",17545.18
"August-18,2015",17511.34
"August-19,2015",17348.73
"August-20,2015",16990.69
"August-21,2015",16459.75
"August-24,2015",15871.35
"August-25,2015",15666.44
"August-26,2015",16285.51
"August-27,2015",16654.77
"August-28,2015",16643.01
"August-31,2015",16528.03
"September-01,2015",16058.35
"September-02,2015",16351.38
"September-03,2015",16374.76
"September-04,2015",16102.38
"September-08,2015",16492.68
"September-09,2015",16253.57
"September-10,2015",16330.4
"September-11,2015",16433.09
"September-14,2015",16370.96
"September-15,2015",16599.85
"September-16,2015",16739.95
"September-17,2015",16674.74
"September-18,2015",16384.58
"September-21,2015",16510.19
"September-22,2015",16330.47
"September-23,2015",16279.89
"September-24,2015",16201.32
"September-25,2015",16314.67
"September-28,2015",16001.89
"September-29,2015",16049.13
"September-30,2015",16284.7
"October-01,2015",16272.01
"October-02,2015",16472.37
"October-05,2015",16776.43
"October-06,2015",16790.19
"October-07,2015",16912.29
"October-08,2015",17050.75
"October-09,2015",17084.49
"October-12,2015",17131.86
"October-13,2015",17081.89
"October-14,2015",16924.75
"October-15,2015",17141.75
"October-16,2015",17215.97
"October-19,2015",17230.54
"October-20,2015",17217.11
"October-21,2015",17168.61
"October-22,2015",17489.16
"October-23,2015",17646.7
"October-26,2015",17623.05
"October-27,2015",17581.43
"October-28,2015",17779.52
"October-29,2015",17755.8
"October-30,2015",17663.54
"November-02,2015",17828.76
"November-03,2015",17918.15
"November-04,2015",17867.58
"November-05,2015",17863.43
"November-06,2015",17910.33
"November-09,2015",17730.48
"November-10,2015",17758.21
"November-11,2015",17702.22
"November-12,2015",17448.07
"November-13,2015",17245.24
"November-16,2015",17483.01
"November-17,2015",17489.5
"November-18,2015",17737.16
"November-19,2015",17732.75
"November-20,2015",17823.81
"November-23,2015",17792.68
"November-24,2015",17812.19
"November-25,2015",17813.39
"November-27,2015",17798.49
"November-30,2015",17719.92
"December-01,2015",17888.35
"December-02,2015",17729.68
"December-03,2015",17477.67
"December-04,2015",17847.63
"December-07,2015",17730.51
"December-08,2015",17568
"December-09,2015",17492.3
"December-10,2015",17574.75
"December-11,2015",17265.21
"December-14,2015",17368.5
"December-15,2015",17524.91
"December-16,2015",17749.09
"December-17,2015",17495.84
"December-18,2015",17128.55
"December-21,2015",17251.62
"December-22,2015",17417.27
"December-23,2015",17602.61
"December-24,2015",17552.17
"December-28,2015",17528.27
"December-29,2015",17720.98
"December-30,2015",17603.87
"December-31,2015",17425.03
"January-04,2016",17148.94
"January-05,2016",17158.66
"January-06,2016",16906.51
"January-07,2016",16514.1
"January-08,2016",16346.45
"January-11,2016",16398.57
"January-12,2016",16516.22
"January-13,2016",16151.41
"January-14,2016",16379.05
"January-15,2016",15988.08
"January-19,2016",16016.02
"January-20,2016",15766.74
"January-21,2016",15882.68
"January-22,2016",16093.51
"January-25,2016",15885.22
"January-26,2016",16167.23
"January-27,2016",15944.46
"January-28,2016",16069.64
"January-29,2016",16466.3
"February-01,2016",16449.18
"February-02,2016",16153.54
"February-03,2016",16336.66
"February-04,2016",16416.58
"February-05,2016",16204.97
"February-08,2016",16027.05
"February-09,2016",16014.38
"February-10,2016",15914.74
"February-11,2016",15660.18
"February-12,2016",15973.84
"February-16,2016",16196.41
"February-17,2016",16453.83
"February-18,2016",16413.43
"February-19,2016",16391.99
"February-22,2016",16620.66
"February-23,2016",16431.78
"February-24,2016",16484.99
"February-25,2016",16697.29
"February-26,2016",16639.97
"February-29,2016",16516.5
"March-01,2016",16865.08
"March-02,2016",16899.32
"March-03,2016",16943.9
"March-04,2016",17006.77
"March-07,2016",17073.95
"March-08,2016",16964.1
"March-09,2016",17000.36
"March-10,2016",16995.13
"March-11,2016",17213.31
"March-14,2016",17229.13
"March-15,2016",17251.53
"March-16,2016",17325.76
"March-17,2016",17481.49
"March-18,2016",17602.3
"March-21,2016",17623.87
"March-22,2016",17582.57
"March-23,2016",17502.59
"March-24,2016",17515.73
"March-28,2016",17535.39
"March-29,2016",17633.11
"March-30,2016",17716.66
"March-31,2016",17685.09
"April-01,2016",17792.75
"April-04,2016",17737
"April-05,2016",17603.32
"April-06,2016",17716.05
"April-07,2016",17541.96
"April-08,2016",17576.96
"April-11,2016",17556.41
"April-12,2016",17721.25
